frame,render_index,decode_ms,render_ms,total_ms
733,0,0.58349,5.07583,5.65932
734,0,0.392291,6.12792,6.52021
735,0,0.383854,6.08755,6.47141
736,0,0.434218,5.89167,6.32589
737,0,0.309219,5.41537,5.72458
738,0,0.416094,3.36083,3.77693
739,0,0.337604,6.22375,6.56135
740,0,0.348021,6.02641,6.37443
741,0,0.402031,6.02182,6.42385
742,0,0.47875,5.4274,5.90615
743,0,0.500833,6.30338,6.80422
744,0,0.340885,5.47073,5.81161
745,0,0.396042,3.32521,3.72125
746,0,0.391458,6.17312,6.56458
747,0,0.379843,5.675,6.05484
748,0,0.410833,6.14677,6.5576
749,0,0.405521,5.58854,5.99406
750,0,0.48375,6.54813,7.03188
751,0,0.375677,5.17568,5.55135
752,0,0.464896,3.37854,3.84344
753,0,0.472239,5.83594,6.30818
754,0,0.328125,5.94292,6.27104
755,0,0.567239,5.93906,6.5063
756,0,0.377448,5.58172,5.95917
757,0,0.513802,3.18125,3.69505
758,0,0.368802,5.85651,6.22531
759,0,0.321146,5.62813,5.94927
760,0,0.449636,5.76635,6.21599
761,0,0.283281,5.95573,6.23901
762,0,0.599947,5.48203,6.08198
763,0,0.433646,5.5375,5.97115
764,0,0.358593,3.25901,3.6176
765,0,0.375,6.25391,6.62891
766,0,0.319479,5.79141,6.11088
767,0,1.44276,4.93255,6.37531
768,0,0.353073,4.57057,4.92365
769,0,0.470104,4.48005,4.95016
770,0,0.40823,5.84464,6.25286
771,0,0.3225,5.52557,5.84807
772,0,0.348386,5.88578,6.23417
773,0,0.31474,5.58083,5.89557
774,0,0.529323,6.1312,6.66052
775,0,0.414323,4.55146,4.96578
776,0,0.452812,3.95984,4.41266
777,0,0.419323,6.00641,6.42573
778,0,0.346615,5.73766,6.08427
779,0,0.373021,6.03911,6.41214
780,0,0.339792,5.61458,5.95437
781,0,0.478021,3.38437,3.8624
782,0,0.359688,5.90135,6.26104
783,0,0.355261,5.91661,6.27187
784,0,0.450469,6.20224,6.65271
785,0,0.320209,5.69453,6.01474
786,0,0.381927,5.90469,6.28661
787,0,0.880312,5.42865,6.30896
788,0,0.465416,3.62797,4.09338
789,0,0.363125,5.79698,6.1601
790,0,0.459115,5.65734,6.11646
791,0,0.484063,6.70406,7.18813
792,0,0.335937,5.81115,6.14708
793,0,0.43875,5.9499,6.38865
794,0,0.369532,4.52114,4.89068
795,0,0.357604,4.16927,4.52688
796,0,0.359583,6.08385,6.44344
797,0,1.0738,5.26031,6.33411
798,0,0.422292,6.04927,6.47156
799,0,0.3575,5.88,6.2375
800,0,0.698646,4.82297,5.52161
801,0,0.391771,4.72047,5.11224
802,0,0.400052,3.8788,4.27885
803,0,0.3825,6.38281,6.76531
804,0,0.381823,6.09089,6.47271
805,0,0.415781,5.83063,6.24641
806,0,0.341302,5.65156,5.99287
807,0,0.392188,3.51281,3.905
808,0,0.431146,5.80151,6.23266
809,0,0.323906,5.67969,6.00359
810,0,0.531928,5.84766,6.37958
811,0,0.368802,5.54016,5.90896
812,0,0.427709,6.01771,6.44542
813,0,0.319792,4.47427,4.79406
814,0,0.360521,4.32104,4.68156
815,0,0.418698,5.65859,6.07729
816,0,0.317344,5.81146,6.1288
817,0,0.757136,5.88552,6.64266
818,0,0.347396,4.84302,5.19042
819,0,0.52974,3.81438,4.34412
820,0,0.403125,5.96318,6.3663
821,0,0.305937,5.56412,5.87005
822,0,0.433698,5.94141,6.3751
823,0,0.298385,4.50672,4.8051
824,0,0.578645,4.04828,4.62693
825,0,0.479427,5.76651,6.24594
826,0,0.287709,5.60797,5.89568
827,0,0.395885,6.06776,6.46365
828,0,0.323854,5.49688,5.82073
829,0,0.400833,3.68521,4.08604
830,0,0.427344,5.75974,6.18708
831,0,0.391198,5.47469,5.86589
832,0,0.487031,5.88063,6.36766
833,0,0.318958,6.19609,6.51505
834,0,0.378645,5.96182,6.34047
835,0,0.385052,7.15266,7.53771
836,0,2.99198,4.2563,7.24828
837,0,0.399167,5.00604,5.40521
838,0,0.869167,3.44547,4.31464
839,0,0.484375,3.53313,4.0175
840,0,0.395781,3.29771,3.69349
841,0,0.451927,3.38156,3.83349
842,0,0.333177,3.3726,3.70578
843,0,0.297292,3.3663,3.66359
844,0,0.325208,3.48823,3.81344
845,0,0.363854,3.42964,3.79349
846,0,0.308541,3.42115,3.72969
847,0,0.296615,3.69552,3.99214
848,0,1.30615,3.72698,5.03313
849,0,0.719531,3.51208,4.23161
850,0,0.887812,4.5025,5.39031
851,0,1.95344,4.21057,6.16401
852,0,0.776354,3.90979,4.68615
853,0,0.953385,3.37021,4.32359
854,0,0.873125,4.25583,5.12896
855,0,0.698594,3.33083,4.02943
856,0,1.1587,3.5863,4.745
857,0,0.732761,3.35797,4.09073
858,0,0.630052,3.49547,4.12552
859,0,0.647395,4.3799,5.02729
860,0,0.619635,3.43062,4.05026
861,0,0.634218,3.46604,4.10026
862,0,0.823229,3.59115,4.41437
863,0,0.744948,4.47865,5.22359
864,0,0.621771,3.34724,3.96901
865,0,0.731198,3.53562,4.26682
866,0,0.639896,3.49047,4.13037
867,0,0.60776,4.46406,5.07182
868,0,0.688542,3.64104,4.32958
869,0,0.623334,3.42995,4.05328
870,0,0.751406,3.35984,4.11125
871,0,0.74625,4.24104,4.98729
872,0,0.837552,3.43208,4.26964
873,0,0.600417,3.42396,4.02438
874,0,0.702916,4.13349,4.83641
875,0,0.664791,3.36901,4.0338
876,0,0.639792,3.31312,3.95292
877,0,0.635938,3.43771,4.07365
878,0,0.598125,4.425,5.02313
879,0,0.930781,3.24245,4.17323
880,0,1.52917,3.40146,4.93063
881,0,0.90875,4.23193,5.14068
882,0,0.763229,3.74062,4.50385
883,0,0.81677,3.3874,4.20417
884,0,0.707968,3.38208,4.09005
885,0,0.738177,3.91797,4.65615
886,0,0.774844,3.35078,4.12563
887,0,0.730052,3.48531,4.21536
888,0,0.681979,4.33177,5.01375
889,0,0.79026,3.27417,4.06443
890,0,0.772552,3.38177,4.15432
891,0,0.683177,4.37198,5.05516
892,0,0.795364,3.44172,4.23708
893,0,0.712813,3.6137,4.32651
894,0,0.724791,3.36318,4.08797
895,0,0.672812,3.75562,4.42844
896,0,0.697136,3.41594,4.11307
897,0,0.680833,3.78609,4.46693
898,0,0.734687,4.17167,4.90635
899,0,0.755781,3.31943,4.07521
900,0,0.744948,3.41542,4.16036
901,0,0.735208,4.55526,5.29047
902,0,0.763333,3.3199,4.08323
903,0,0.680104,3.50865,4.18875
904,0,0.69698,5.05448,5.75146
905,0,0.675,3.64088,4.31588
906,0,0.635886,3.39245,4.02833
907,0,0.828906,4.2724,5.1013
908,0,1.09974,3.56214,4.66188
909,0,0.984219,3.53667,4.52089
910,0,1.42448,4.54911,5.97359
911,0,1.25479,3.90177,5.15656
912,0,1.26687,3.70646,4.97333
913,0,0.998854,4.4863,5.48516
914,0,1.35963,3.43828,4.79792
915,0,1.11177,8.45188,9.56365
916,0,1.1951,3.92219,5.11729
917,0,1.68292,3.77922,5.46213
918,0,1.1013,3.40521,4.50651
919,0,1.02521,3.43875,4.46396
920,0,1.41573,4.31474,5.73047
921,0,2.04526,3.44427,5.48953
922,0,1.06859,3.88672,4.95531
923,0,1.20542,3.13109,4.33651
924,0,1.0449,3.63953,4.68443
925,0,3.15542,3.38208,6.5375
926,0,1.01323,3.66974,4.68297
927,0,1.90354,4.79422,6.69776
928,0,2.10302,3.50198,5.605
929,0,1.17401,3.43958,4.61359
930,0,1.05057,3.39568,4.44625
931,0,0.936407,3.59901,4.53542
932,0,2.47562,3.66417,6.13979
933,0,0.913594,3.42365,4.33724
934,0,0.852812,3.31135,4.16417
935,0,0.865104,3.37932,4.24443
936,0,0.803229,3.4375,4.24073
937,0,1.2188,3.38906,4.60786
938,0,1.06844,3.47255,4.54099
939,0,1.19333,3.42646,4.61979
940,0,0.8275,3.35365,4.18115
941,0,1.86203,3.43573,5.29776
942,0,1.10594,3.72635,4.83229
943,0,1.01307,3.45177,4.46484
944,0,0.840209,3.39219,4.2324
945,0,0.783386,3.44995,4.23333
946,0,0.905781,3.75073,4.65651
947,0,1.20292,3.36062,4.56354
948,0,0.874791,3.47786,4.35266
949,0,0.80151,3.32573,4.12724
950,0,1.14912,3.63323,4.78234
951,0,0.8825,3.53656,4.41906
952,0,0.821511,3.37375,4.19526
953,0,0.767916,3.38167,4.14958
954,0,0.779479,3.35938,4.13885
955,0,0.92849,3.61797,4.54646
956,0,1.16505,3.31792,4.48297
957,0,0.957343,3.5012,4.45854
958,0,0.834114,3.52964,4.36375
959,0,1.13974,3.51958,4.65932
960,0,0.812865,3.41094,4.2238
961,0,0.783542,3.83547,4.61901
962,0,0.780521,3.37849,4.15901
963,0,0.763802,3.32766,4.09146
964,0,0.829479,3.78599,4.61547
965,0,0.996407,3.99323,4.98964
966,0,0.934844,3.73057,4.66542
967,0,0.899479,4.10781,5.00729
968,0,1.7124,3.56948,5.28188
969,0,0.942604,3.76083,4.70344
970,0,0.808281,3.77062,4.57891
971,0,0.904219,3.81604,4.72026
972,0,0.818594,4.75599,5.57458
973,0,1.31724,3.67312,4.99036
974,0,0.92401,3.7949,4.71891
975,0,0.801927,4.05766,4.85958
976,0,1.16349,4.50755,5.67104
977,0,0.826562,4.01302,4.83958
978,0,0.770364,3.92385,4.69422
979,0,0.783698,4.02016,4.80386
980,0,0.819115,4.5362,5.35531
981,0,1.04203,4.15594,5.19797
982,0,0.878125,4.20854,5.08667
983,0,0.786458,4.00141,4.78786
984,0,1.22927,4.04354,5.27281
985,0,0.803646,4.35594,5.15958
986,0,0.810938,4.48219,5.29312
987,0,0.872812,4.40964,5.28245
988,0,1.09464,4.5249,5.61953
989,0,1.44052,4.06792,5.50844
990,0,1.17177,5.14839,6.32016
991,0,1.45594,5.01094,6.46687
992,0,0.901354,4.39526,5.29661
993,0,0.78901,4.41557,5.20458
994,0,0.807656,4.4725,5.28016
995,0,0.867343,4.79042,5.65776
996,0,1.09776,4.77229,5.87005
997,0,0.847552,5.2549,6.10245
998,0,1.86792,4.34443,6.21234
999,0,1.02062,4.38552,5.40615
1000,0,0.94448,4.48073,5.42521
1001,0,0.860886,4.31578,5.17667
1002,0,0.917188,4.30068,5.21786
1003,0,1.04573,4.65359,5.69932
1004,0,0.945156,4.55047,5.49563
1005,0,1.86766,4.58005,6.44771
1006,0,0.971823,4.77745,5.74927
1007,0,0.93125,4.4249,5.35615
1008,0,0.874323,4.4051,5.27943
1009,0,0.983855,4.47739,5.46125
1010,0,1.21323,4.8512,6.06443
1011,0,1.04911,4.60745,5.65656
1012,0,2.19813,4.50687,6.705
1013,0,1.07464,4.3101,5.38474
1014,0,0.964896,4.78568,5.75057
1015,0,0.857084,4.41302,5.27011
1016,0,0.894063,4.41266,5.30672
1017,0,1.04609,5.54958,6.59568
1018,0,0.979271,4.45307,5.43234
1019,0,1.8013,4.61688,6.41818
1020,0,0.973959,4.60266,5.57662
1021,0,0.924636,4.66365,5.58828
1022,0,0.864791,4.32297,5.18776
1023,0,0.906146,4.63755,5.5437
1024,0,1.13536,4.61359,5.74896
1025,0,0.932292,4.99583,5.92812
1026,0,1.68958,4.44562,6.13521
1027,0,0.951823,4.62526,5.57708
1028,0,0.937188,4.45109,5.38828
1029,0,0.830937,4.83646,5.6674
1030,0,0.882343,4.38969,5.27203
1031,0,1.06677,4.66463,5.73141
1032,0,1.11099,4.32036,5.43135
1033,0,1.5513,4.5374,6.0887
1034,0,1.11182,4.66385,5.77568
1035,0,0.879375,4.50729,5.38667
1036,0,1.04276,4.24177,5.28453
1037,0,0.921407,4.40281,5.32422
1038,0,1.00115,5.34917,6.35031
1039,0,1.07802,4.38943,5.46745
1040,0,1.07432,4.90833,5.98266
1041,0,1.20016,4.56891,5.76906
1042,0,0.927605,4.26089,5.18849
1043,0,1.11661,4.32661,5.44323
1044,0,0.925677,5.0575,5.98318
1045,0,1.09078,4.55651,5.64729
1046,0,0.93875,4.66417,5.60292
1047,0,0.859636,4.61989,5.47953
1048,0,1.20495,5.43958,6.64453
1049,0,0.923125,4.29177,5.2149
1050,0,1.11339,4.72365,5.83703
1051,0,0.9825,4.96537,5.94787
1052,0,1.1126,4.52687,5.63948
1053,0,0.958698,4.44245,5.40115
1054,0,0.819167,4.76479,5.58396
1055,0,1.1112,4.99422,6.10542
1056,0,0.91849,4.47943,5.39792
1057,0,0.865885,4.52146,5.38734
1058,0,0.958333,5.35833,6.31667
1059,0,1.21469,4.89349,6.10818
1060,0,0.997865,4.76109,5.75896
1061,0,1.62703,4.98995,6.61698
1062,0,0.968437,4.39797,5.36641
1063,0,0.886563,4.91724,5.8038
1064,0,0.847344,4.46469,5.31203
1065,0,0.777188,4.54807,5.32526
1066,0,1.09974,4.49073,5.59047
1067,0,0.946927,4.60823,5.55516
1068,0,1.35474,5.12724,6.48198
1069,0,1.10328,4.76734,5.87063
1070,0,0.900052,4.82474,5.72479
1071,0,0.828698,4.41917,5.24787
1072,0,0.834844,4.45568,5.29052
1073,0,1.12828,4.55844,5.68672
1074,0,0.961875,4.91755,5.87943
1075,0,1.98521,4.45583,6.44104
1076,0,1.08021,4.43745,5.51766
1077,0,0.907708,4.2013,5.10901
1078,0,1.10443,4.72974,5.83417
1079,0,0.839687,4.47448,5.31417
1080,0,1.06302,4.54771,5.61073
1081,0,0.949896,4.39865,5.34854
1082,0,0.849271,4.49885,5.34812
1083,0,1.16094,4.29839,5.45932
1084,0,0.971875,4.40229,5.37417
1085,0,0.997656,4.82984,5.8275
1086,0,0.873021,4.34302,5.21604
1087,0,1.4551,4.50068,5.95578
1088,0,1.02703,4.55839,5.58542
1089,0,0.939636,4.97823,5.91786
1090,0,1.19672,4.58323,5.77995
1091,0,0.944636,4.42057,5.36521
1092,0,0.966562,4.4888,5.45536
1093,0,0.843803,4.70484,5.54865
1094,0,0.890469,4.41151,5.30198
1095,0,1.05995,4.95526,6.01521
1096,0,0.922968,4.29385,5.21682
1097,0,1.1862,4.61099,5.79719
1098,0,0.941927,4.54948,5.49141
1099,0,1.08037,4.42583,5.5062
1100,0,0.848854,4.32724,5.17609
1101,0,0.83,4.6912,5.5212
1102,0,1.33026,4.53906,5.86932
1103,0,0.919167,4.46755,5.38672
1104,0,1.27625,4.90016,6.17641
1105,0,0.969583,4.55422,5.5238
1106,0,0.891406,4.28151,5.17292
1107,0,0.881094,4.30984,5.19094
1108,0,0.908125,4.84661,5.75474
1109,0,1.14297,4.67906,5.82203
1110,0,0.971979,4.6638,5.63578
1111,0,1.88802,4.38427,6.27229
1112,0,1.00193,4.19891,5.20083
1113,0,0.909218,4.70823,5.61745
1114,0,0.824271,4.60458,5.42885
1115,0,0.799428,4.29286,5.09229
1116,0,1.06885,4.64167,5.71052
1117,0,0.94375,4.48839,5.43213
1118,0,0.860052,4.87141,5.73146
1119,0,1.11141,4.77688,5.88828
1120,0,0.862657,4.35297,5.21563
1121,0,0.837968,4.53219,5.37016
1122,0,0.842656,4.45583,5.29849
1123,0,1.3688,4.5987,5.9675
1124,0,0.965209,4.65786,5.62307
1125,0,0.869428,4.5326,5.40203
1126,0,1.19052,4.50963,5.70016
1127,0,0.976875,4.77401,5.75089
1128,0,0.948125,4.56385,5.51198
1129,0,0.888646,4.39542,5.28406
1130,0,1.05359,5.5563,6.6099
1131,0,1.06464,4.61823,5.68286
1132,0,0.87302,4.48891,5.36193
1133,0,1.26729,4.57557,5.84286
1134,0,0.941667,4.65969,5.60135
1135,0,0.986771,4.24797,5.23474
1136,0,0.875052,4.35469,5.22974
1137,0,0.841458,4.86937,5.71083
1138,0,1.18234,4.83417,6.01651
1139,0,0.927917,4.59964,5.52755
1140,0,1.29557,4.5012,5.79677
1141,0,0.919844,4.38828,5.30813
1142,0,1.01271,4.85531,5.86802
1143,0,0.822239,4.35391,5.17615
1144,0,0.840782,4.43609,5.27688
1145,0,1.32234,4.46687,5.78922
1146,0,0.955261,4.46682,5.42208
1147,0,1.92995,4.38651,6.31646
1148,0,0.933229,4.43979,5.37302
1149,0,0.890313,4.20453,5.09484
1150,0,0.835156,4.2913,5.12646
1151,0,0.879792,4.53338,5.41318
1152,0,1.09948,4.6251,5.72458
1153,0,0.925104,5.38391,6.30901
1154,0,1.32177,4.57703,5.8988
1155,0,0.984531,4.575,5.55953
1156,0,0.923125,4.48286,5.40599
1157,0,0.830937,4.80729,5.63823
1158,0,0.885313,4.40922,5.29453
1159,0,1.08547,4.71323,5.7987
1160,0,0.947656,4.51953,5.46719
1161,0,1.58104,4.44219,6.02323
1162,0,1.08146,4.38792,5.46938
1163,0,0.865469,4.32708,5.19255
1164,0,1.18161,4.19375,5.37536
1165,0,1.00401,4.70516,5.70917
1166,0,1.11255,4.56422,5.67677
1167,0,0.97474,4.54344,5.51818
1168,0,0.829948,4.79948,5.62943
1169,0,1.15906,4.6213,5.78036
1170,0,0.90073,4.27187,5.1726
1171,0,0.952969,4.52505,5.47802
1172,0,0.828698,4.86078,5.68948
1173,0,1.50094,4.45766,5.95859
1174,0,0.976875,4.45,5.42687
1175,0,0.852395,4.42474,5.27714
1176,0,1.29734,4.77703,6.07437
1177,0,0.960677,4.30177,5.26245
1178,0,0.913438,4.40463,5.31807
1179,0,0.831302,4.17234,5.00365
1180,0,0.869063,4.67901,5.54807
1181,0,1.58172,4.43281,6.01453
1182,0,0.826927,4.74807,5.575
1183,0,1.10464,5.0163,6.12094
1184,0,0.820677,4.51432,5.335
1185,0,0.931667,4.4763,5.40797
1186,0,0.767553,4.44484,5.2124
1187,0,0.813386,4.81266,5.62604
1188,0,1.35411,4.67771,6.03182
1189,0,0.956875,4.46047,5.41734
1190,0,1.51854,4.55161,6.07016
1191,0,0.908229,4.92161,5.82984
1192,0,0.798698,4.55203,5.35073
1193,0,0.775312,4.54432,5.31963
1194,0,0.888854,4.65344,5.54229
1195,0,1.20432,4.36636,5.57068
1196,0,0.856198,5.06297,5.91917
1197,0,1.39833,4.39594,5.79427
1198,0,0.884167,4.99786,5.88203
1199,0,0.816718,4.39313,5.20984
