frame,render_index,decode_ms,render_ms,total_ms
415,2,0,3.17198,3.17198
415,3,0,2.03078,2.03078
416,0,0.428594,5.56302,5.99162
416,1,0,3.03573,3.03573
416,2,0,3.0549,3.0549
416,3,0,1.98427,1.98427
417,0,0.476458,5.66052,6.13698
417,1,0,3.00823,3.00823
417,2,0,3.07891,3.07891
417,3,0,2.04932,2.04932
418,0,0.612708,5.55318,6.16589
418,1,0,2.77995,2.77995
418,2,0,3.02979,3.02979
418,3,0,4.66964,4.66964
419,0,0.365417,4.27229,4.63771
419,1,0,3.11193,3.11193
419,2,0,1.92818,1.92818
419,3,0,4.86177,4.86177
420,0,0.522031,4.45031,4.97234
420,1,0,3.10016,3.10016
420,2,0,1.97859,1.97859
420,3,0,4.82271,4.82271
421,0,0.398385,5.51677,5.91516
421,1,0,1.83818,1.83818
421,2,0,4.70182,4.70182
421,3,0,1.78411,1.78411
422,0,0.333073,5.55786,5.89094
422,1,0,1.82641,1.82641
422,2,0,4.70698,4.70698
422,3,0,1.76583,1.76583
423,0,0.359844,5.84917,6.20901
423,1,0,1.86359,1.86359
423,2,0,4.67578,4.67578
423,3,0,1.76625,1.76625
424,0,0.343542,5.33958,5.68313
424,1,0,4.70052,4.70052
424,2,0,1.79917,1.79917
424,3,0,1.83661,1.83661
425,0,0.389011,5.08964,5.47865
425,1,0,4.8399,4.8399
425,2,0,1.79599,1.79599
425,3,0,1.81594,1.81594
426,0,0.444583,5.56458,6.00917
426,1,0,4.75078,4.75078
426,2,0,1.76729,1.76729
426,3,0,2.88245,2.88245
427,0,0.364948,4.41932,4.78427
427,1,0,4.73917,4.73917
427,2,0,1.85516,1.85516
427,3,0,2.96162,2.96162
428,0,0.370937,4.44203,4.81297
428,1,0,4.66625,4.66625
428,2,0,1.87896,1.87896
428,3,0,3.28875,3.28875
429,0,0.391823,4.49078,4.8826
429,1,0,4.59125,4.59125
429,2,0,1.77396,1.77396
429,3,0,2.92094,2.92094
430,0,0.355781,4.26974,4.62552
430,1,0,4.65891,4.65891
430,2,0,1.81094,1.81094
430,3,0,2.80703,2.80703
431,0,0.34625,3.96021,4.30646
431,1,0,4.85448,4.85448
431,2,0,1.98823,1.98823
431,3,0,2.81198,2.81198
432,0,0.409532,4.03135,4.44089
432,1,0,4.57036,4.57036
432,2,0,1.77073,1.77073
432,3,0,2.90245,2.90245
433,0,0.320416,4.48484,4.80526
433,1,0,4.59302,4.59302
433,2,0,1.82812,1.82812
433,3,0,2.76552,2.76552
434,0,0.3375,4.21432,4.55182
434,1,0,4.83312,4.83312
434,2,0,1.81031,1.81031
434,3,0,2.86948,2.86948
435,0,0.388281,3.85448,4.24276
435,1,0,4.60198,4.60198
435,2,0,1.78266,1.78266
435,3,0,3.06052,3.06052
436,0,0.682552,3.96526,4.64781
436,1,0,4.57974,4.57974
436,2,0,1.7863,1.7863
436,3,0,2.92135,2.92135
437,0,0.354062,4.26802,4.62208
437,1,0,4.76146,4.76146
437,2,0,1.84281,1.84281
437,3,0,2.8476,2.8476
438,0,0.386615,3.82229,4.20891
438,1,0,4.55781,4.55781
438,2,0,1.7662,1.7662
438,3,0,2.92396,2.92396
439,0,0.338334,4.47989,4.81823
439,1,0,4.59229,4.59229
439,2,0,1.78552,1.78552
439,3,0,2.90724,2.90724
440,0,0.374688,4.46964,4.84432
440,1,0,4.68313,4.68313
440,2,0,2.96615,2.96615
440,3,0,2.92573,2.92573
441,0,0.388177,3.43239,3.82057
441,1,0,4.61802,4.61802
441,2,0,2.93979,2.93979
441,3,0,3.03323,3.03323
442,0,0.468438,3.21292,3.68135
442,1,0,4.59089,4.59089
442,2,0,2.9649,2.9649
442,3,0,3.19437,3.19437
443,0,0.565208,6.13802,6.70323
443,1,0,1.79464,1.79464
443,2,0,2.92208,2.92208
443,3,0,2.85667,2.85667
444,0,0.402343,5.76687,6.16922
444,1,0,1.78776,1.78776
444,2,0,3.02677,3.02677
444,3,0,3.01021,3.01021
445,0,0.418697,5.97943,6.39813
445,1,0,1.7675,1.7675
445,2,0,4.32526,4.32526
445,3,0,1.94271,1.94271
446,0,0.40849,5.78401,6.1925
446,1,0,2.93135,2.93135
446,2,0,2.91823,2.91823
446,3,0,1.83104,1.83104
447,0,0.380521,5.7562,6.13672
447,1,0,3.00891,3.00891
447,2,0,2.94526,2.94526
447,3,0,1.83474,1.83474
448,0,0.392031,5.69656,6.08859
448,1,0,2.99437,2.99437
448,2,0,3.29323,3.29323
448,3,0,1.88271,1.88271
449,0,0.540416,5.81052,6.35094
449,1,0,2.93021,2.93021
449,2,0,2.93557,2.93557
449,3,0,1.81099,1.81099
450,0,0.415625,5.88891,6.30453
450,1,0,3.00188,3.00188
450,2,0,2.95286,2.95286
450,3,0,1.84641,1.84641
451,0,0.417708,5.74406,6.16177
451,1,0,3.32609,3.32609
451,2,0,3.1451,3.1451
451,3,0,1.83307,1.83307
452,0,0.410312,7.54432,7.95463
452,1,0,2.94146,2.94146
452,2,0,1.8287,1.8287
452,3,0,4.79505,4.79505
453,0,0.362552,4.28443,4.64698
453,1,0,2.96656,2.96656
453,2,0,1.81703,1.81703
453,3,0,4.75396,4.75396
454,0,0.601719,4.27031,4.87203
454,1,0,3.01823,3.01823
454,2,0,1.81125,1.81125
454,3,0,4.61609,4.61609
455,0,0.41474,4.24083,4.65557
455,1,0,3.03422,3.03422
455,2,0,1.8563,1.8563
455,3,0,4.62734,4.62734
456,0,0.355104,5.73714,6.09224
456,1,0,1.81109,1.81109
456,2,0,4.97786,4.97786
456,3,0,1.86719,1.86719
457,0,0.373281,5.55865,5.93193
457,1,0,1.81698,1.81698
457,2,0,4.60635,4.60635
457,3,0,1.78016,1.78016
458,0,0.990313,4.88813,5.87844
458,1,0,1.90312,1.90312
458,2,0,4.59417,4.59417
458,3,0,1.78979,1.78979
459,0,0.353541,5.31167,5.66521
459,1,0,2.01193,2.01193
459,2,0,4.78562,4.78562
459,3,0,1.82641,1.82641
460,0,0.419688,5.21646,5.63615
460,1,0,1.81974,1.81974
460,2,0,4.6051,4.6051
460,3,0,2.93328,2.93328
461,0,0.35125,4.51109,4.86234
461,1,0,1.86469,1.86469
461,2,0,4.56661,4.56661
461,3,0,2.91974,2.91974
462,0,0.370729,4.46057,4.8313
462,1,0,4.96438,4.96438
462,2,0,1.84021,1.84021
462,3,0,2.9301,2.9301
463,0,0.352396,4.38281,4.73521
463,1,0,4.60401,4.60401
463,2,0,1.78224,1.78224
463,3,0,2.99516,2.99516
464,0,0.420886,4.53375,4.95464
464,1,0,4.58917,4.58917
464,2,0,1.77792,1.77792
464,3,0,2.94854,2.94854
465,0,0.457865,4.02641,4.48427
465,1,0,4.65651,4.65651
465,2,0,1.80109,1.80109
465,3,0,4.48516,4.48516
466,0,0.456406,3.47474,3.93115
466,1,0,4.49313,4.49313
466,2,0,3.01443,3.01443
466,3,0,3.12182,3.12182
467,0,0.39224,3.08203,3.47427
467,1,0,4.60479,4.60479
467,2,0,3.03802,3.03802
467,3,0,3.35781,3.35781
468,0,0.550417,5.93354,6.48396
468,1,0,1.76911,1.76911
468,2,0,2.80516,2.80516
468,3,0,2.80943,2.80943
469,0,0.589271,5.53302,6.12229
469,1,0,1.87844,1.87844
469,2,0,3.07745,3.07745
469,3,0,2.95088,2.95088
470,0,0.432344,5.58,6.01234
470,1,0,1.83349,1.83349
470,2,0,4.65443,4.65443
470,3,0,1.88219,1.88219
471,0,0.507187,5.58495,6.09213
471,1,0,2.99052,2.99052
471,2,0,2.92682,2.92682
471,3,0,1.80359,1.80359
472,0,0.418594,6.01224,6.43083
472,1,0,2.99005,2.99005
472,2,0,2.96016,2.96016
472,3,0,1.83214,1.83214
473,0,0.408229,5.88359,6.29182
473,1,0,3.28422,3.28422
473,2,0,3.0376,3.0376
473,3,0,1.895,1.895
474,0,0.461927,5.6424,6.10432
474,1,0,2.94734,2.94734
474,2,0,2.93703,2.93703
474,3,0,1.8274,1.8274
475,0,0.42,5.98714,6.40714
475,1,0,2.97172,2.97172
475,2,0,2.91109,2.91109
475,3,0,1.80114,1.80114
476,0,0.384636,6.13094,6.51557
476,1,0,4.22979,4.22979
476,2,0,1.83229,1.83229
476,3,0,1.78338,1.78338
477,0,0.389688,5.66234,6.05203
477,1,0,2.94693,2.94693
477,2,0,2.71589,2.71589
477,3,0,1.84167,1.84167
478,0,0.509167,5.81859,6.32776
478,1,0,2.96984,2.96984
478,2,0,2.74667,2.74667
478,3,0,1.86885,1.86885
479,0,0.589531,6.00964,6.59917
479,1,0,4.04391,4.04391
479,2,0,1.80818,1.80818
479,3,0,1.78526,1.78526
480,0,0.456822,5.61261,6.06943
480,1,0,4.0899,4.0899
480,2,0,1.84375,1.84375
480,3,0,1.8812,1.8812
481,0,0.496094,5.50682,6.00292
481,1,0,2.97037,2.97037
481,2,0,2.72109,2.72109
481,3,0,1.8801,1.8801
482,0,0.456511,5.72349,6.18
482,1,0,3.01953,3.01953
482,2,0,2.97427,2.97427
482,3,0,1.80219,1.80219
483,0,0.370573,5.60484,5.97542
483,1,0,2.93542,2.93542
483,2,0,3.01453,3.01453
483,3,0,1.87859,1.87859
484,0,0.394114,5.76557,6.15969
484,1,0,2.92422,2.92422
484,2,0,3.04151,3.04151
484,3,0,1.93865,1.93865
485,0,0.552656,5.63953,6.19219
485,1,0,4.07568,4.07568
485,2,0,1.80807,1.80807
485,3,0,1.78333,1.78333
486,0,0.410886,5.54307,5.95396
486,1,0,2.93729,2.93729
486,2,0,2.99995,2.99995
486,3,0,1.86245,1.86245
487,0,0.412031,5.60016,6.01219
487,1,0,2.9574,2.9574
487,2,0,3.07203,3.07203
487,3,0,2.30266,2.30266
488,0,0.432709,5.65802,6.09073
488,1,0,3.96932,3.96932
488,2,0,1.81151,1.81151
488,3,0,1.76755,1.76755
489,0,0.389271,5.57208,5.96135
489,1,0,3.36214,3.36214
489,2,0,2.50312,2.50312
489,3,0,1.89088,1.89088
490,0,0.411823,5.8349,6.24672
490,1,0,4.4849,4.4849
490,2,0,1.97375,1.97375
490,3,0,4.80422,4.80422
491,0,0.372552,4.3474,4.71995
491,1,0,2.92859,2.92859
491,2,0,1.8062,1.8062
491,3,0,4.7099,4.7099
492,0,0.380625,4.49375,4.87437
492,1,0,2.98641,2.98641
492,2,0,1.87729,1.87729
492,3,0,4.62365,4.62365
493,0,0.372813,5.86401,6.23682
493,1,0,1.88531,1.88531
493,2,0,1.83953,1.83953
493,3,0,4.62641,4.62641
494,0,0.36401,5.77161,6.13563
494,1,0,1.8287,1.8287
494,2,0,4.70286,4.70286
494,3,0,1.81859,1.81859
495,0,0.377292,5.42396,5.80125
495,1,0,1.82583,1.82583
495,2,0,4.76818,4.76818
495,3,0,1.88031,1.88031
496,0,1.27557,5.03172,6.30729
496,1,0,1.8925,1.8925
496,2,0,4.55354,4.55354
496,3,0,2.91516,2.91516
497,0,0.366667,4.46401,4.83068
497,1,0,4.77385,4.77385
497,2,0,1.83323,1.83323
497,3,0,2.90115,2.90115
498,0,0.349375,4.61026,4.95964
498,1,0,4.73224,4.73224
498,2,0,1.9851,1.9851
498,3,0,3.06062,3.06062
499,0,0.387448,3.89609,4.28354
499,1,0,4.59849,4.59849
499,2,0,1.76135,1.76135
499,3,0,2.90411,2.90411
500,0,0.332656,4.42552,4.75818
500,1,0,4.85583,4.85583
500,2,0,1.81385,1.81385
500,3,0,4.04427,4.04427
501,0,0.324947,3.41573,3.74068
501,1,0,4.89984,4.89984
501,2,0,3.0551,3.0551
501,3,0,3.01698,3.01698
502,0,0.380781,3.36469,3.74547
502,1,0,4.5612,4.5612
502,2,0,2.92,2.92
502,3,0,2.97068,2.97068
503,0,0.40125,3.39359,3.79484
503,1,0,4.68969,4.68969
503,2,0,2.96005,2.96005
503,3,0,2.84458,2.84458
504,0,1.46526,5.61859,7.08385
504,1,0,3.06531,3.06531
504,2,0,2.97406,2.97406
504,3,0,1.82536,1.82536
505,0,0.403907,5.90151,6.30542
505,1,0,2.92094,2.92094
505,2,0,3.19833,3.19833
505,3,0,1.97307,1.97307
506,0,0.551302,5.40396,5.95526
506,1,0,2.94568,2.94568
506,2,0,3.19021,3.19021
506,3,0,1.97974,1.97974
507,0,0.630729,5.83156,6.46229
507,1,0,4.335,4.335
507,2,0,1.81573,1.81573
507,3,0,1.79417,1.79417
508,0,0.407188,5.61563,6.02281
508,1,0,4.14141,4.14141
508,2,0,1.88042,1.88042
508,3,0,1.83505,1.83505
509,0,0.418177,5.91609,6.33427
509,1,0,3.87646,3.87646
509,2,0,1.87901,1.87901
509,3,0,2.02375,2.02375
510,0,0.446667,6.98854,7.43521
510,1,0,2.92708,2.92708
510,2,0,1.84297,1.84297
510,3,0,4.69245,4.69245
511,0,0.338438,4.41917,4.7576
511,1,0,3.3687,3.3687
511,2,0,1.96224,1.96224
511,3,0,4.61089,4.61089
512,0,0.358385,4.41896,4.77734
512,1,0,2.78208,2.78208
512,2,0,1.87339,1.87339
512,3,0,4.65854,4.65854
513,0,0.345938,5.7538,6.09974
513,1,0,1.81281,1.81281
513,2,0,4.73276,4.73276
513,3,0,1.77995,1.77995
514,0,0.327604,5.59677,5.92438
514,1,0,1.96229,1.96229
514,2,0,4.59089,4.59089
514,3,0,1.76672,1.76672
515,0,0.429323,5.83411,6.26344
515,1,0,1.84729,1.84729
515,2,0,4.68427,4.68427
515,3,0,2.93214,2.93214
516,0,0.370052,4.21609,4.58615
516,1,0,1.81161,1.81161
516,2,0,4.66672,4.66672
516,3,0,2.9987,2.9987
517,0,0.378698,4.38213,4.76083
517,1,0,4.69,4.69
517,2,0,1.79313,1.79313
517,3,0,3.13453,3.13453
518,0,0.398334,4.32588,4.72422
518,1,0,4.72349,4.72349
518,2,0,1.76964,1.76964
518,3,0,2.90901,2.90901
519,0,0.333698,4.36214,4.69583
519,1,0,4.75797,4.75797
519,2,0,1.83344,1.83344
519,3,0,2.93786,2.93786
520,0,0.387865,4.05938,4.44724
520,1,0,4.64453,4.64453
520,2,0,1.91328,1.91328
520,3,0,4.37432,4.37432
521,0,0.398281,3.32313,3.72141
521,1,0,4.60495,4.60495
521,2,0,2.91912,2.91912
521,3,0,2.92698,2.92698
522,0,0.656407,3.25646,3.91287
522,1,0,4.69943,4.69943
522,2,0,2.93672,2.93672
522,3,0,2.91094,2.91094
523,0,0.400625,3.24818,3.6488
523,1,0,4.93536,4.93536
523,2,0,3.00599,3.00599
523,3,0,2.88089,2.88089
524,0,0.404896,4.76583,5.17073
524,1,0,5.07948,5.07948
524,2,0,2.92151,2.92151
524,3,0,1.80688,1.80688
525,0,0.444427,5.85083,6.29526
525,1,0,2.93568,2.93568
525,2,0,3.06495,3.06495
525,3,0,1.92589,1.92589
526,0,0.903698,5.31927,6.22297
526,1,0,3.03313,3.03313
526,2,0,2.95792,2.95792
526,3,0,1.84099,1.84099
527,0,0.399375,5.63708,6.03646
527,1,0,2.93875,2.93875
527,2,0,2.95187,2.95187
527,3,0,2.11,2.11
528,0,0.446198,5.91609,6.36229
528,1,0,4.33266,4.33266
528,2,0,1.86604,1.86604
528,3,0,5.08542,5.08542
529,0,0.381562,4.50943,4.89099
529,1,0,2.96135,2.96135
529,2,0,1.81922,1.81922
529,3,0,4.70417,4.70417
530,0,0.406303,4.27146,4.67776
530,1,0,3.03136,3.03136
530,2,0,1.89594,1.89594
530,3,0,4.58339,4.58339
531,0,0.344531,4.33094,4.67547
531,1,0,3.035,3.035
531,2,0,2.11146,2.11146
531,3,0,4.71672,4.71672
532,0,0.382865,5.52688,5.90974
532,1,0,1.83234,1.83234
532,2,0,4.70885,4.70885
532,3,0,1.77026,1.77026
533,0,0.588073,5.6026,6.19068
533,1,0,1.86437,1.86437
533,2,0,4.59453,4.59453
533,3,0,1.76453,1.76453
534,0,0.340938,5.70479,6.04573
534,1,0,1.94708,1.94708
534,2,0,4.65354,4.65354
534,3,0,1.83333,1.83333
535,0,0.373594,4.97552,5.34912
535,1,0,1.81031,1.81031
535,2,0,4.62781,4.62781
535,3,0,1.76344,1.76344
536,0,0.335782,5.90474,6.24052
536,1,0,1.80719,1.80719
536,2,0,4.60224,4.60224
536,3,0,1.77641,1.77641
537,0,0.483385,5.34537,5.82875
537,1,0,1.82521,1.82521
537,2,0,4.66521,4.66521
537,3,0,2.91063,2.91063
538,0,0.333385,4.39609,4.72948
538,1,0,4.69745,4.69745
538,2,0,1.8126,1.8126
538,3,0,2.98245,2.98245
539,0,0.350417,4.67109,5.02151
539,1,0,4.69599,4.69599
539,2,0,1.7974,1.7974
539,3,0,4.38599,4.38599
540,0,0.406562,3.30812,3.71469
540,1,0,4.58245,4.58245
540,2,0,1.78281,1.78281
540,3,0,4.07604,4.07604
541,0,0.378698,3.23646,3.61516
541,1,0,4.70005,4.70005
541,2,0,2.99234,2.99234
541,3,0,2.98318,2.98318
542,0,0.420729,3.50635,3.92708
542,1,0,4.70891,4.70891
542,2,0,3.25021,3.25021
542,3,0,3.02458,3.02458
543,0,0.413855,4.23771,4.65156
543,1,0,5.06135,5.06135
543,2,0,2.93651,2.93651
543,3,0,1.80495,1.80495
544,0,0.488073,5.65276,6.14083
544,1,0,1.80635,1.80635
544,2,0,3.94463,3.94463
544,3,0,1.88802,1.88802
545,0,0.392187,5.8587,6.25089
545,1,0,1.99453,1.99453
545,2,0,3.98162,3.98162
545,3,0,1.86042,1.86042
546,0,0.400937,5.61307,6.01401
546,1,0,1.75615,1.75615
546,2,0,4.0763,4.0763
546,3,0,1.83047,1.83047
547,0,0.426198,5.72239,6.14859
547,1,0,1.82688,1.82688
547,2,0,4.08333,4.08333
547,3,0,1.84422,1.84422
548,0,0.410365,5.99422,6.40458
548,1,0,3.06229,3.06229
548,2,0,2.97932,2.97932
548,3,0,1.83614,1.83614
549,0,0.402292,5.73375,6.13604
549,1,0,2.93063,2.93063
549,2,0,2.92667,2.92667
549,3,0,1.87281,1.87281
550,0,0.503958,5.63125,6.13521
550,1,0,2.94208,2.94208
550,2,0,2.96552,2.96552
550,3,0,1.89865,1.89865
551,0,0.460417,6.40974,6.87016
551,1,0,3.03833,3.03833
551,2,0,2.90068,2.90068
551,3,0,1.85813,1.85813
552,0,0.370052,5.65078,6.02083
552,1,0,2.9288,2.9288
552,2,0,3.00354,3.00354
552,3,0,1.8599,1.8599
553,0,0.396146,5.50953,5.90568
553,1,0,2.93391,2.93391
553,2,0,3.00224,3.00224
553,3,0,1.91536,1.91536
554,0,0.670833,5.93823,6.60906
554,1,0,4.05307,4.05307
554,2,0,1.81818,1.81818
554,3,0,1.93427,1.93427
555,0,0.3925,5.7138,6.1063
555,1,0,4.13656,4.13656
555,2,0,2.50182,2.50182
555,3,0,1.9088,1.9088
556,0,0.404636,6.85938,7.26401
556,1,0,2.99313,2.99313
556,2,0,2.04036,2.04036
556,3,0,1.91375,1.91375
557,0,0.456823,6.80391,7.26073
557,1,0,2.9975,2.9975
557,2,0,1.82672,1.82672
557,3,0,4.68896,4.68896
558,0,0.607709,6.33891,6.94662
558,1,0,1.91323,1.91323
558,2,0,4.69849,4.69849
558,3,0,1.75937,1.75937
559,0,0.36099,5.60323,5.96422
559,1,0,1.93542,1.93542
559,2,0,4.78401,4.78401
559,3,0,1.77651,1.77651
560,0,0.914219,5.15896,6.07318
560,1,0,1.81151,1.81151
560,2,0,4.61021,4.61021
560,3,0,1.81297,1.81297
561,0,0.380625,5.25281,5.63344
561,1,0,1.80365,1.80365
561,2,0,4.61328,4.61328
561,3,0,1.82609,1.82609
562,0,0.435416,5.63734,6.07276
562,1,0,1.85635,1.85635
562,2,0,4.65698,4.65698
562,3,0,2.92068,2.92068
563,0,0.348542,4.39016,4.7387
563,1,0,4.90682,4.90682
563,2,0,1.88865,1.88865
563,3,0,2.9863,2.9863
564,0,0.764531,3.87312,4.63766
564,1,0,4.74906,4.74906
564,2,0,1.83271,1.83271
564,3,0,4.45162,4.45162
565,0,0.411458,4.01588,4.42734
565,1,0,4.61328,4.61328
565,2,0,2.91891,2.91891
565,3,0,2.92787,2.92787
566,0,0.458073,3.25479,3.71286
566,1,0,4.77463,4.77463
566,2,0,4.13693,4.13693
566,3,0,1.8249,1.8249
567,0,0.384531,3.21031,3.59484
567,1,0,5.10109,5.10109
567,2,0,4.02036,4.02036
567,3,0,2.21651,2.21651
568,0,0.41151,5.65818,6.06969
568,1,0,2.93094,2.93094
568,2,0,2.97609,2.97609
568,3,0,1.92391,1.92391
569,0,0.413229,6.11328,6.52651
569,1,0,2.95615,2.95615
569,2,0,2.96609,2.96609
569,3,0,1.82099,1.82099
570,0,1.28693,4.9476,6.23453
570,1,0,3.0288,3.0288
570,2,0,3.03203,3.03203
570,3,0,1.8775,1.8775
571,0,0.380781,5.89448,6.27526
571,1,0,4.09115,4.09115
571,2,0,1.81573,1.81573
571,3,0,1.88526,1.88526
572,0,0.437656,5.53641,5.97406
572,1,0,2.97229,2.97229
572,2,0,2.71568,2.71568
572,3,0,1.88339,1.88339
573,0,0.465365,6.26359,6.72896
573,1,0,4.1974,4.1974
573,2,0,1.83042,1.83042
573,3,0,4.74937,4.74937
574,0,0.36776,4.36037,4.72813
574,1,0,3.02229,3.02229
574,2,0,2.30922,2.30922
574,3,0,4.67755,4.67755
575,0,0.354844,4.26073,4.61557
575,1,0,2.98469,2.98469
575,2,0,1.9826,1.9826
575,3,0,4.78396,4.78396
576,0,0.406459,5.49635,5.90281
576,1,0,1.8463,1.8463
576,2,0,1.77953,1.77953
576,3,0,4.62167,4.62167
577,0,0.370417,6.00172,6.37214
577,1,0,1.87302,1.87302
577,2,0,4.77802,4.77802
577,3,0,1.79693,1.79693
578,0,0.359583,5.6949,6.05448
578,1,0,2.08969,2.08969
578,2,0,4.67276,4.67276
578,3,0,1.81099,1.81099
579,0,0.401094,5.07521,5.4763
579,1,0,1.78354,1.78354
579,2,0,4.61167,4.61167
579,3,0,1.78302,1.78302
580,0,0.350886,5.42438,5.77526
580,1,0,1.85948,1.85948
580,2,0,4.60187,4.60187
580,3,0,1.81839,1.81839
581,0,0.39651,5.44526,5.84177
581,1,0,1.85844,1.85844
581,2,0,4.66448,4.66448
581,3,0,2.9237,2.9237
582,0,0.374219,4.26,4.63422
582,1,0,4.75104,4.75104
582,2,0,1.79422,1.79422
582,3,0,2.97594,2.97594
583,0,0.371927,4.38109,4.75302
583,1,0,4.69177,4.69177
583,2,0,1.76891,1.76891
583,3,0,2.98479,2.98479
584,0,0.385781,4.47146,4.85724
584,1,0,4.77562,4.77562
584,2,0,1.77135,1.77135
584,3,0,2.89208,2.89208
585,0,0.367396,3.88875,4.25615
585,1,0,4.81609,4.81609
585,2,0,1.84156,1.84156
585,3,0,2.98656,2.98656
586,0,0.378698,3.84953,4.22823
586,1,0,4.70552,4.70552
586,2,0,1.82693,1.82693
586,3,0,3.19167,3.19167
587,0,0.43901,3.87224,4.31125
587,1,0,1.84849,1.84849
587,2,0,4.61177,4.61177
587,3,0,2.92672,2.92672
588,0,0.690052,3.77974,4.46979
588,1,0,1.7876,1.7876
588,2,0,4.81286,4.81286
588,3,0,2.96599,2.96599
589,0,0.374167,3.81536,4.18953
589,1,0,4.85635,4.85635
589,2,0,1.9663,1.9663
589,3,0,4.30547,4.30547
590,0,0.446927,3.30542,3.75234
590,1,0,4.60417,4.60417
590,2,0,1.78146,1.78146
590,3,0,4.05172,4.05172
591,0,0.598177,3.21344,3.81161
591,1,0,4.69797,4.69797
591,2,0,2.94661,2.94661
591,3,0,2.92859,2.92859
592,0,0.385104,3.65094,4.03604
592,1,0,4.9338,4.9338
592,2,0,4.23031,4.23031
592,3,0,1.82115,1.82115
593,0,0.36052,3.97422,4.33474
593,1,0,3.93073,3.93073
593,2,0,3.93901,3.93901
593,3,0,1.80729,1.80729
594,0,0.42125,5.76938,6.19062
594,1,0,1.86521,1.86521
594,2,0,4.06479,4.06479
594,3,0,1.82161,1.82161
595,0,0.502656,5.71672,6.21938
595,1,0,1.82375,1.82375
595,2,0,4.16917,4.16917
595,3,0,1.82417,1.82417
596,0,0.433334,5.76208,6.19542
596,1,0,1.79573,1.79573
596,2,0,3.93333,3.93333
596,3,0,1.85563,1.85563
597,0,0.414792,6.22964,6.64443
597,1,0,2.94667,2.94667
597,2,0,2.97646,2.97646
597,3,0,1.92312,1.92312
598,0,0.450833,6.44224,6.89307
598,1,0,4.17172,4.17172
598,2,0,1.83766,1.83766
598,3,0,1.80792,1.80792
599,0,0.411615,5.60828,6.0199
599,1,0,4.15469,4.15469
599,2,0,1.86854,1.86854
599,3,0,1.93526,1.93526
600,0,0.4125,5.79474,6.20724
600,1,0,4.11229,4.11229
600,2,0,1.89943,1.89943
600,3,0,2.04401,2.04401
601,0,0.475104,5.66781,6.14292
601,1,0,4.09224,4.09224
601,2,0,1.81239,1.81239
601,3,0,1.79885,1.79885
602,0,0.39526,5.70312,6.09839
602,1,0,4.1562,4.1562
602,2,0,1.84365,1.84365
602,3,0,1.80125,1.80125
603,0,0.415938,5.91396,6.3299
603,1,0,4.05,4.05
603,2,0,2.48984,2.48984
603,3,0,4.83474,4.83474
604,0,0.378698,5.63349,6.01219
604,1,0,1.80828,1.80828
604,2,0,1.78656,1.78656
604,3,0,4.62578,4.62578
605,0,0.348385,5.65005,5.99844
605,1,0,1.85823,1.85823
605,2,0,1.82849,1.82849
605,3,0,4.58776,4.58776
606,0,0.352188,6.08089,6.43307
606,1,0,1.88849,1.88849
606,2,0,4.7738,4.7738
606,3,0,1.78609,1.78609
607,0,0.353854,5.86318,6.21703
607,1,0,1.81229,1.81229
607,2,0,4.64224,4.64224
607,3,0,1.86187,1.86187
608,0,0.455937,5.19885,5.65479
608,1,0,1.80365,1.80365
608,2,0,4.62937,4.62937
608,3,0,1.84214,1.84214
609,0,0.483021,5.3249,5.80792
609,1,0,1.86995,1.86995
609,2,0,4.60099,4.60099
609,3,0,2.91203,2.91203
610,0,0.336927,4.36948,4.70641
610,1,0,1.7951,1.7951
610,2,0,4.6825,4.6825
610,3,0,2.96745,2.96745
611,0,0.352292,4.55078,4.90307
611,1,0,4.73146,4.73146
611,2,0,1.85318,1.85318
611,3,0,4.18708,4.18708
612,0,0.353281,3.27745,3.63073
612,1,0,4.65911,4.65911
612,2,0,1.80698,1.80698
612,3,0,4.07396,4.07396
613,0,0.367187,3.27833,3.64552
613,1,0,4.84104,4.84104
613,2,0,1.83771,1.83771
613,3,0,3.89219,3.89219
614,0,0.425104,3.18234,3.60745
614,1,0,4.88057,4.88057
614,2,0,3.09542,3.09542
614,3,0,3.00177,3.00177
615,0,0.481041,3.19385,3.67489
615,1,0,4.59474,4.59474
615,2,0,2.9249,2.9249
615,3,0,2.92469,2.92469
616,0,0.395885,3.28531,3.6812
616,1,0,4.60609,4.60609
616,2,0,2.9513,2.9513
616,3,0,2.71161,2.71161
617,0,0.486406,3.14073,3.62714
617,1,0,4.78917,4.78917
617,2,0,4.19594,4.19594
617,3,0,1.83349,1.83349
618,0,0.380886,6.35083,6.73172
618,1,0,1.77714,1.77714
618,2,0,3.8687,3.8687
618,3,0,3.05214,3.05214
619,0,0.475052,4.57641,5.05146
619,1,0,1.80125,1.80125
619,2,0,3.97042,3.97042
619,3,0,1.8726,1.8726
620,0,0.4825,6.28818,6.77068
620,1,0,3.03688,3.03688
620,2,0,2.92828,2.92828
620,3,0,1.85557,1.85557
621,0,0.39099,5.755,6.14599
621,1,0,2.93979,2.93979
621,2,0,2.97318,2.97318
621,3,0,1.87172,1.87172
622,0,1.39641,5.07453,6.47094
622,1,0,1.7812,1.7812
622,2,0,3.93927,3.93927
622,3,0,1.96339,1.96339
623,0,0.533542,5.71224,6.24578
623,1,0,2.92901,2.92901
623,2,0,2.76802,2.76802
623,3,0,1.7974,1.7974
624,0,0.398385,5.75901,6.1574
