frame,render_index,decode_ms,render_ms,total_ms
135,1,0,4.60573,4.60573
135,2,0,1.75484,1.75484
135,3,0,1.82995,1.82995
136,0,0.539948,5.61505,6.155
136,1,0,4.58864,4.58864
136,2,0,1.78552,1.78552
136,3,0,1.80958,1.80958
137,0,0.548854,5.19745,5.7463
137,1,0,4.64094,4.64094
137,2,0,1.76057,1.76057
137,3,0,1.91823,1.91823
138,0,0.49448,7.66833,8.16281
138,1,0,1.84958,1.84958
138,2,0,1.89349,1.89349
138,3,0,1.83984,1.83984
139,0,0.466979,7.86,8.32698
139,1,0,1.81417,1.81417
139,2,0,1.83401,1.83401
139,3,0,2.05073,2.05073
140,0,0.568958,5.38516,5.95411
140,1,0,4.59641,4.59641
140,2,0,1.76214,1.76214
140,3,0,2.92156,2.92156
141,0,0.378593,6.81984,7.19844
141,1,0,1.83516,1.83516
141,2,0,1.77385,1.77385
141,3,0,2.93969,2.93969
142,0,0.381354,6.79391,7.17526
142,1,0,1.86187,1.86187
142,2,0,1.98615,1.98615
142,3,0,3.06448,3.06448
143,0,0.427969,6.82432,7.25229
143,1,0,1.77979,1.77979
143,2,0,1.74109,1.74109
143,3,0,2.91401,2.91401
144,0,0.363438,6.96844,7.33188
144,1,0,1.86177,1.86177
144,2,0,1.79469,1.79469
144,3,0,2.94813,2.94813
145,0,0.379896,7.15526,7.53516
145,1,0,2.02844,2.02844
145,2,0,1.8313,1.8313
145,3,0,3.06641,3.06641
146,0,0.455052,7.10609,7.56114
146,1,0,1.77583,1.77583
146,2,0,1.74458,1.74458
146,3,0,2.92292,2.92292
147,0,0.416302,6.86698,7.28328
147,1,0,1.80104,1.80104
147,2,0,1.76766,1.76766
147,3,0,2.93011,2.93011
148,0,0.439114,7.09385,7.53297
148,1,0,1.81719,1.81719
148,2,0,1.79526,1.79526
148,3,0,2.98469,2.98469
149,0,0.450886,6.75401,7.2049
149,1,0,1.80349,1.80349
149,2,0,1.74188,1.74188
149,3,0,2.97182,2.97182
